rally,ball_round,time,frame_num,roundscore_a,roundscore_b,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,__match_name,__set_file,is_smash,smash_success,distance_to_birdie
31,14.0,00:24:54,37350.0,18,13,B,3,殺球,1.0,,1.0,8.0,772.0,348.0,2.0,5.0,369.0,579.0,對手落地致勝,落地致勝,B,,8.0,682.0,353.0,8.0,614.0,631.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,True,1,386.0634662850138
10,9.0,00:34:01,51026.0,5,5,A,3,殺球,1.0,,1.0,8.0,772.0,346.0,2.0,6.0,927.0,611.0,對手落地致勝,落地致勝,A,,8.0,730.0,365.0,8.0,728.0,548.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,True,1,315.15869018638847
21,7.0,00:41:39,62477.0,12,9,A,3,殺球,1.0,,1.0,9.0,727.0,330.0,2.0,5.0,398.0,573.0,對手落地致勝,落地致勝,A,,8.0,684.0,345.0,8.0,626.0,608.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,True,1,365.75948381415895
22,12.0,00:42:09,63245.0,12,10,B,3,殺球,,,1.0,8.0,808.0,549.0,2.0,6.0,863.0,348.0,對手落地致勝,落地致勝,B,,8.0,656.0,566.0,8.0,666.0,360.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,True,1,300.6210238822295
26,15.0,00:44:26,66657.0,14,12,A,3,點扣,1.0,,1.0,4.0,812.0,336.0,2.0,15.0,305.0,582.0,出界,對手出界,B,,8.0,755.0,346.0,8.0,743.0,585.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,True,0,508.1299046503758
30,2.0,00:46:56,70413.0,16,14,A,3,殺球,,,1.0,5.0,507.0,346.0,2.0,5.0,341.0,592.0,對手落地致勝,落地致勝,A,,8.0,535.0,357.0,8.0,662.0,575.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,True,1,304.7310289419179
35,4.0,00:50:00,75007.0,19,16,A,3,殺球,1.0,,1.0,9.0,715.0,331.0,2.0,6.0,880.0,570.0,對手落地致勝,落地致勝,A,,9.0,695.0,336.0,8.0,689.0,595.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,True,1,298.2968320314515
9,9.0,00:11:05,19967.0,5,4,B,3,殺球,,,1.0,4.0,437.0,621.0,2.0,15.0,412.0,361.0,出界,對手出界,A,,6.0,434.0,611.0,8.0,647.0,348.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,0,250.9661331733826
11,9.0,00:11:50,21307.0,5,6,B,3,殺球,,,1.0,9.0,744.0,618.0,2.0,5.0,454.0,352.0,對手落地致勝,落地致勝,B,,9.0,734.0,625.0,8.0,600.0,345.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,1,391.0613762569758
13,6.0,00:12:40,22808.0,6,7,B,3,殺球,,,1.0,4.0,472.0,626.0,2.0,5.0,446.0,334.0,對手落地致勝,落地致勝,B,,4.0,472.0,616.0,8.0,614.0,350.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,1,283.1960451701259
17,8.0,00:14:18,25747.0,8,9,A,3,殺球,,,1.0,8.0,733.0,322.0,2.0,5.0,868.0,577.0,對手落地致勝,落地致勝,A,,8.0,682.0,323.0,8.0,591.0,531.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,1,314.8205838251368
18,5.0,00:14:37,26313.0,8,10,A,3,殺球,,,1.0,6.0,798.0,337.0,2.0,15.0,946.0,607.0,出界,對手出界,B,,8.0,741.0,348.0,8.0,710.0,567.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,0,330.311973746033
19,14.0,00:15:17,27532.0,9,10,A,3,殺球,,,1.0,4.0,784.0,313.0,2.0,5.0,886.0,573.0,對手落地致勝,落地致勝,A,,4.0,761.0,320.0,8.0,670.0,549.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,1,282.19496806286253
20,7.0,00:15:39,28182.0,10,10,A,3,殺球,,,1.0,8.0,558.0,328.0,2.0,9.0,477.0,649.0,對手落地致勝,落地致勝,A,,8.0,627.0,336.0,8.0,616.0,547.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,1,347.0864445638867
27,4.0,00:20:56,37686.0,14,13,B,3,殺球,,,1.0,9.0,537.0,616.0,2.0,5.0,454.0,338.0,對手落地致勝,落地致勝,B,,8.0,524.0,592.0,8.0,633.0,346.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,1,263.46916328101855
34,3.0,00:25:10,45329.0,17,17,A,3,點扣,,,1.0,8.0,545.0,333.0,2.0,6.0,392.0,583.0,對手落地致勝,落地致勝,A,,8.0,609.0,339.0,8.0,658.0,539.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,True,1,326.5348373451139
3,2.0,00:33:36,60491.0,2,1,B,3,殺球,,,1.0,3.0,513.0,320.0,2.0,6.0,387.0,593.0,對手落地致勝,落地致勝,B,,8.0,553.0,327.0,8.0,655.0,553.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,313.5474445757771
5,3.0,00:34:24,61946.0,2,3,B,3,殺球,,,1.0,9.0,543.0,304.0,2.0,6.0,366.0,608.0,對手落地致勝,落地致勝,B,,9.0,615.0,314.0,8.0,621.0,541.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,385.2752262993301
6,8.0,00:34:43,62513.0,3,3,A,3,殺球,,,1.0,9.0,513.0,621.0,2.0,5.0,453.0,331.0,對手落地致勝,落地致勝,A,,8.0,534.0,603.0,8.0,656.0,348.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,283.8045101826255
9,4.0,00:36:00,64826.0,4,5,B,3,殺球,,,1.0,4.0,777.0,311.0,2.0,6.0,388.0,575.0,對手落地致勝,落地致勝,B,,4.0,784.0,310.0,8.0,679.0,568.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,476.48819502690725
11,23.0,00:37:16,67104.0,5,6,B,3,殺球,,,1.0,4.0,784.0,313.0,2.0,11.0,348.0,560.0,出界,對手出界,A,,4.0,793.0,312.0,8.0,658.0,562.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,0,509.4398885050129
14,12.0,00:39:32,71178.0,7,7,B,3,點扣,,,1.0,9.0,538.0,313.0,2.0,5.0,867.0,565.0,對手落地致勝,落地致勝,B,,9.0,563.0,314.0,8.0,624.0,541.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,394.2296285161733
18,19.0,00:42:33,76596.0,11,7,A,3,殺球,,,1.0,5.0,815.0,605.0,2.0,4.0,800.0,309.0,對手落地致勝,落地致勝,A,,8.0,734.0,571.0,8.0,680.0,351.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,270.1851217221259
19,4.0,00:43:51,78942.0,11,8,B,3,殺球,,,1.0,4.0,764.0,315.0,2.0,5.0,890.0,584.0,對手落地致勝,落地致勝,B,,4.0,755.0,309.0,8.0,733.0,572.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,306.3494736408078
26,9.0,00:48:04,86526.0,12,14,B,3,點扣,,,1.0,9.0,671.0,311.0,2.0,2.0,787.0,441.0,掛網,對手掛網,A,,9.0,675.0,313.0,8.0,621.0,548.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,0,170.0823330037544
29,3.0,00:49:24,88940.0,13,16,A,3,殺球,,,1.0,8.0,490.0,611.0,2.0,11.0,853.0,348.0,出界,對手出界,B,,8.0,562.0,583.0,8.0,617.0,353.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,0,374.0401048016108
31,3.0,00:50:16,90480.0,13,18,B,3,殺球,,,1.0,6.0,759.0,355.0,2.0,9.0,801.0,638.0,對手落地致勝,落地致勝,B,,8.0,666.0,351.0,7.0,523.0,499.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,True,1,317.1655719021218
3,26.0,00:54:15,97650.0,0,3,A,3,殺球,,,1.0,8.0,707.0,342.0,2.0,15.0,943.0,583.0,出界,對手出界,B,,8.0,609.0,363.0,8.0,636.0,551.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,0,399.94499621823
5,9.0,00:55:00,99017.0,2,3,A,3,殺球,,,1.0,8.0,744.0,323.0,2.0,8.0,691.0,608.0,對手落地致勝,落地致勝,A,,8.0,705.0,329.0,8.0,705.0,534.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,1,279.35103364763125
12,15.0,00:58:27,105223.0,5,7,A,3,點扣,,,1.0,9.0,726.0,312.0,2.0,6.0,445.0,543.0,對手落地致勝,落地致勝,A,,9.0,735.0,310.0,8.0,638.0,529.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,1,372.0067203694041
18,7.0,01:02:07,111830.0,7,11,B,3,殺球,,,1.0,9.0,754.0,631.0,2.0,5.0,444.0,343.0,對手落地致勝,落地致勝,B,,8.0,686.0,577.0,8.0,668.0,351.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,1,336.63036107873575
19,4.0,01:03:25,114162.0,8,11,A,3,殺球,,,1.0,5.0,872.0,605.0,2.0,3.0,481.0,308.0,對手落地致勝,落地致勝,A,,8.0,723.0,575.0,8.0,730.0,381.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,1,360.35121756419807
20,14.0,01:03:56,115082.0,9,11,B,3,點扣,,,1.0,4.0,795.0,309.0,2.0,15.0,919.0,569.0,出界,對手出界,A,,4.0,776.0,310.0,8.0,730.0,534.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,0,295.85469406450187
22,8.0,01:04:47,116611.0,11,11,B,3,殺球,,,1.0,9.0,721.0,318.0,2.0,7.0,640.0,432.0,掛網,對手掛網,A,,9.0,735.0,318.0,8.0,654.0,558.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,0,148.39474384222643
30,3.0,01:08:24,123134.0,18,12,A,3,點扣,,,1.0,5.0,845.0,567.0,2.0,6.0,818.0,327.0,對手落地致勝,落地致勝,A,,8.0,715.0,546.0,8.0,660.0,370.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,1,242.01239637671455
31,2.0,01:08:42,123664.0,19,12,B,3,殺球,,,1.0,,,,2.0,15.0,924.0,572.0,出界,對手出界,A,,9.0,542.0,321.0,8.0,609.0,558.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,0,457.083143421413
34,19.0,01:10:14,126430.0,21,13,B,3,點扣,,,1.0,4.0,780.0,311.0,2.0,15.0,923.0,572.0,出界,對手出界,A,,4.0,755.0,314.0,8.0,658.0,553.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,True,0,307.87659865601995
2,11.0,00:07:34,13620.0,2,0,A,3,殺球,1.0,,1.0,8.0,512.0,612.0,2.0,8.0,613.0,338.0,對手落地致勝,落地致勝,A,,8.0,549.0,606.0,8.0,658.0,353.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,1,275.5358415887124
15,10.0,00:15:23,27713.0,10,5,B,3,殺球,1.0,,1.0,4.0,798.0,314.0,2.0,6.0,377.0,581.0,對手落地致勝,落地致勝,B,,4.0,796.0,314.0,8.0,681.0,559.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,1,496.8400144915866
18,21.0,00:17:45,31979.0,12,6,A,3,點扣,1.0,,1.0,6.0,438.0,579.0,2.0,5.0,514.0,325.0,掛網,對手掛網,B,,8.0,543.0,589.0,8.0,586.0,363.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,0,265.5880268385606
19,3.0,00:18:13,32800.0,12,7,B,3,點扣,1.0,,1.0,4.0,762.0,312.0,2.0,5.0,902.0,576.0,對手落地致勝,落地致勝,B,,9.0,716.0,310.0,8.0,681.0,537.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,1,324.57972826410463
20,20.0,00:18:45,33757.0,13,7,A,3,殺球,,,1.0,3.0,836.0,638.0,2.0,5.0,473.0,356.0,對手落地致勝,落地致勝,A,,3.0,825.0,634.0,8.0,690.0,340.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,1,448.5398533017997
21,32.0,00:20:01,36051.0,14,7,B,3,點扣,1.0,,1.0,9.0,744.0,316.0,2.0,7.0,603.0,426.0,掛網,對手掛網,A,,9.0,742.0,322.0,8.0,607.0,578.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,0,173.60011520733505
23,2.0,00:21:37,38934.0,15,8,B,3,殺球,1.0,,1.0,,,,2.0,6.0,389.0,555.0,對手落地致勝,落地致勝,B,,9.0,738.0,310.0,8.0,644.0,559.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,1,426.4106002434742
26,21.0,00:23:26,42180.0,16,10,B,3,點扣,1.0,,1.0,4.0,763.0,314.0,2.0,5.0,916.0,604.0,對手落地致勝,落地致勝,B,,9.0,750.0,313.0,8.0,631.0,560.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,1,335.0179099690045
30,7.0,00:25:33,45998.0,19,11,A,3,點扣,1.0,,1.0,6.0,415.0,614.0,2.0,11.0,861.0,365.0,出界,對手出界,B,,6.0,461.0,611.0,8.0,603.0,351.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,0,469.5913116743111
32,11.0,00:26:55,48468.0,21,11,A,3,點扣,1.0,,1.0,6.0,478.0,571.0,2.0,5.0,468.0,356.0,對手落地致勝,落地致勝,A,,8.0,510.0,570.0,8.0,586.0,338.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,True,1,218.08255317654368
3,13.0,00:30:56,55708.0,3,0,A,3,殺球,,,1.0,9.0,621.0,307.0,2.0,6.0,391.0,566.0,對手落地致勝,落地致勝,A,,9.0,627.0,311.0,8.0,635.0,549.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set2.csv,True,1,347.4492768736179
19,5.0,00:41:08,74062.0,13,6,A,3,點扣,1.0,,1.0,4.0,755.0,307.0,2.0,7.0,507.0,508.0,對手落地致勝,落地致勝,A,,9.0,749.0,310.0,8.0,622.0,551.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set2.csv,True,1,312.6787488781417
20,17.0,00:41:42,75075.0,14,6,A,3,殺球,,,1.0,9.0,605.0,312.0,2.0,6.0,412.0,568.0,對手落地致勝,落地致勝,A,,9.0,607.0,314.0,8.0,591.0,562.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set2.csv,True,1,320.22023671217283
21,19.0,00:42:47,77030.0,15,6,A,3,殺球,,,1.0,3.0,520.0,319.0,2.0,5.0,914.0,590.0,對手落地致勝,落地致勝,A,,9.0,560.0,317.0,8.0,584.0,539.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set2.csv,True,1,447.04026664272646
27,8.0,00:47:13,84997.0,20,7,B,3,點扣,1.0,,1.0,4.0,398.0,627.0,2.0,15.0,411.0,350.0,出界,對手出界,A,,4.0,405.0,627.0,8.0,579.0,364.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set2.csv,True,0,277.0649743291274
28,7.0,00:47:31,85546.0,21,7,A,3,點扣,1.0,,1.0,4.0,783.0,317.0,2.0,8.0,528.0,514.0,對手落地致勝,落地致勝,A,,8.0,679.0,327.0,8.0,619.0,558.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set2.csv,True,1,240.35390573069537
1,12.0,00:07:20,13210.0,0,1,A,3,點扣,,,1.0,3.0,491.0,314.0,2.0,15.0,917.0,548.0,出界,對手出界,B,,3.0,489.0,315.0,8.0,610.0,571.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,0,487.31201503759377
8,11.0,00:10:25,18757.0,5,3,A,3,殺球,1.0,,1.0,4.0,762.0,317.0,2.0,5.0,885.0,559.0,對手落地致勝,落地致勝,A,,9.0,734.0,312.0,8.0,698.0,558.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,1,289.4995682207488
13,31.0,00:15:02,27076.0,6,7,B,3,殺球,,,1.0,3.0,842.0,629.0,2.0,6.0,816.0,342.0,對手落地致勝,落地致勝,B,,3.0,833.0,624.0,8.0,621.0,345.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,1,282.51194665004874
14,3.0,00:15:38,28150.0,7,7,B,3,點扣,1.0,,1.0,4.0,455.0,634.0,2.0,2.0,451.0,445.0,掛網,對手掛網,A,,9.0,499.0,625.0,8.0,588.0,350.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,0,186.29009635512028
16,8.0,00:16:50,30306.0,7,9,A,3,殺球,,,1.0,9.0,676.0,313.0,2.0,15.0,918.0,563.0,出界,對手出界,B,,9.0,671.0,319.0,8.0,673.0,559.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,0,347.1959101141602
17,12.0,00:17:19,31199.0,8,9,A,3,點扣,,,2.0,3.0,469.0,309.0,2.0,5.0,844.0,529.0,對手落地致勝,落地致勝,A,,3.0,501.0,317.0,8.0,604.0,564.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,1,403.2282232185639
18,19.0,00:18:03,32511.0,9,9,A,3,點扣,,,1.0,5.0,521.0,328.0,2.0,6.0,387.0,568.0,對手落地致勝,落地致勝,A,,8.0,607.0,337.0,8.0,655.0,560.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,1,319.0
21,8.0,00:20:52,37583.0,12,9,B,3,殺球,1.0,,1.0,4.0,433.0,632.0,2.0,7.0,675.0,449.0,掛網,對手掛網,A,,4.0,440.0,630.0,8.0,571.0,350.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,0,296.62434155004877
22,15.0,00:21:25,38551.0,13,9,A,3,殺球,,,1.0,3.0,490.0,315.0,2.0,6.0,369.0,573.0,對手落地致勝,落地致勝,A,,3.0,496.0,309.0,8.0,612.0,558.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,1,292.95904150580503
33,4.0,00:27:13,48997.0,20,13,A,3,點扣,,,1.0,3.0,452.0,310.0,2.0,5.0,882.0,544.0,對手落地致勝,落地致勝,A,,3.0,460.0,320.0,8.0,593.0,577.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set1.csv,True,1,477.7656329205775
3,4.0,00:31:24,56537.0,3,0,B,3,點扣,1.0,,1.0,4.0,757.0,310.0,2.0,14.0,941.0,615.0,出界,對手出界,A,,9.0,708.0,318.0,8.0,689.0,562.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,0,377.4890726895283
6,19.0,00:33:16,59897.0,5,1,A,3,殺球,,,1.0,3.0,825.0,633.0,2.0,7.0,533.0,450.0,掛網,對手掛網,B,,9.0,801.0,625.0,8.0,621.0,339.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,0,320.0765533431026
8,4.0,00:34:50,62725.0,6,2,B,3,殺球,,,1.0,3.0,503.0,318.0,2.0,6.0,402.0,576.0,對手落地致勝,落地致勝,B,,3.0,502.0,315.0,8.0,663.0,553.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,1,279.50134167835404
9,8.0,00:35:47,64421.0,7,2,A,3,殺球,1.0,,1.0,8.0,503.0,609.0,2.0,5.0,477.0,360.0,對手落地致勝,落地致勝,A,,8.0,562.0,607.0,8.0,615.0,349.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,1,261.21638539724114
14,3.0,00:40:09,72293.0,12,2,A,3,點扣,1.0,,1.0,9.0,514.0,637.0,2.0,6.0,789.0,329.0,對手落地致勝,落地致勝,A,,8.0,558.0,606.0,8.0,590.0,351.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,1,360.67991349671803
18,11.0,00:42:17,76120.0,14,4,B,3,點扣,,,1.0,9.0,530.0,317.0,2.0,13.0,396.0,665.0,出界,對手出界,A,,9.0,568.0,312.0,8.0,654.0,555.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,0,392.674165180242
24,12.0,00:45:44,82349.0,19,5,B,3,點扣,1.0,,1.0,4.0,800.0,316.0,2.0,11.0,335.0,615.0,出界,對手出界,A,,8.0,717.0,324.0,8.0,709.0,532.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,0,480.21349418774145
26,4.0,00:46:51,84331.0,21,5,B,3,殺球,,,1.0,3.0,496.0,313.0,2.0,11.0,343.0,593.0,出界,對手出界,A,,3.0,508.0,311.0,8.0,631.0,586.0,0,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,set2.csv,True,0,326.72465471708745
2,21.0,00:07:19,13191.0,2,0,A,3,殺球,,,1.0,3.0,484.0,315.0,2.0,10.0,393.0,464.0,未過網,對手未過網,A,,9.0,560.0,314.0,8.0,583.0,534.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,1,224.47494292236718
5,4.0,00:09:01,16243.0,5,0,B,3,點扣,1.0,,1.0,9.0,532.0,635.0,2.0,11.0,855.0,344.0,出界,對手出界,A,,8.0,575.0,617.0,8.0,611.0,348.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,0,391.0613762569758
7,3.0,00:09:56,17902.0,6,1,B,3,點扣,,,1.0,5.0,832.0,596.0,2.0,12.0,841.0,302.0,出界,對手出界,A,,8.0,779.0,587.0,8.0,634.0,359.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,0,291.6659047609096
16,10.0,00:16:13,29194.0,12,4,B,3,點扣,1.0,,1.0,6.0,451.0,611.0,2.0,5.0,444.0,331.0,對手落地致勝,落地致勝,B,,8.0,513.0,599.0,8.0,603.0,342.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,1,276.739950133695
19,10.0,00:17:21,31252.0,13,6,B,3,點扣,1.0,,1.0,4.0,459.0,619.0,2.0,5.0,465.0,331.0,對手落地致勝,落地致勝,B,,8.0,496.0,590.0,8.0,559.0,356.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,1,260.84861510078986
24,9.0,00:19:19,34791.0,16,8,A,3,殺球,,,1.0,3.0,508.0,316.0,2.0,6.0,382.0,592.0,對手落地致勝,落地致勝,A,,9.0,556.0,313.0,8.0,577.0,582.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,1,328.81149614938954
29,12.0,00:21:31,38730.0,19,10,B,3,點扣,,,1.0,5.0,896.0,568.0,2.0,12.0,853.0,310.0,出界,對手出界,A,,8.0,704.0,564.0,8.0,728.0,370.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,0,294.47750338523315
32,4.0,00:22:35,40660.0,19,13,A,3,點扣,1.0,,1.0,4.0,787.0,312.0,2.0,2.0,871.0,436.0,掛網,對手掛網,B,,9.0,734.0,316.0,8.0,676.0,542.0,0,Viktor_Axelsen_Liew_Daren_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,True,0,182.12358441453978
